Stock,총자산증가율 (2018),매출액증가율 (2018),총자본영업이익율 (2018),매출액영업이익율 (2018),자기자본비율 (2018),유보액/납입자본비율 (2018),총자본회전율 (2018),영업활동으로인한현금흐름 (2018),총자산증가율 (2019),매출액증가율 (2019),총자본영업이익율 (2019),매출액영업이익율 (2019),자기자본비율 (2019),유보액/납입자본비율 (2019),총자본회전율 (2019),영업활동으로인한현금흐름 (2019),총자산증가율 (2020),매출액증가율 (2020),총자본영업이익율 (2020),매출액영업이익율 (2020),자기자본비율 (2020),유보액/납입자본비율 (2020),총자본회전율 (2020),영업활동으로인한현금흐름 (2020),총자산증가율 (2021),매출액증가율 (2021),총자본영업이익율 (2021),매출액영업이익율 (2021),자기자본비율 (2021),유보액/납입자본비율 (2021),총자본회전율 (2021),영업활동으로인한현금흐름 (2021),2018_관리종목여부,2019_관리종목여부,2020_관리종목여부,2021_관리종목여부,2018_Z,2019_Z,2020_Z,2021_Z,2018_부실기업판별_알Z,2019_부실기업판별_알Z,2020_부실기업판별_알Z,2021_부실기업판별_알Z,2018_부도확률_o,2019_부도확률_o,2020_부도확률_o,2021_부도확률_o,2018_F_score,2019_F_score,2020_F_score,2021_F_score,2018_K,2019_K,2020_K,2021_K,2018_부실여부판단_K,2019_부실여부판단_K,2020_부실여부판단_K,2021_부실여부판단_K,성장성2018,성장성2019,성장성2020,성장성2021,수익성2018,수익성2019,수익성2020,수익성2021,안정성2018,안정성2019,안정성2020,안정성2021,활동성2018,현금흐름2018,활동성2019,현금흐름2019,활동성2020,현금흐름2020,활동성2021,현금흐름2021,업종,자본잠식,벌금,불성실공시,소송,영업정지,특허,투자주의환기종목
290740,86.06,32.52,34.44,33.84,81.64,2764.55,1.02,11089331000.0,1.97,-29.83,7.96,14.64,88.1,1476.71,0.54,12117976000.0,-7.09,-30.12,2.23,5.71,90.86,1407.29,0.39,-2436757000.0,-1.53,-10.69,-0.12,-0.32,89.54,1443.02,0.36,234559000.0,0,0,0,0,6.236659212320236,7.702868544160175,10.741227921667104,8.232349664392496,0,0,0,0,2.454935381821113e-06,1.9153938655598924e-05,9.197949098556133e-05,1.1094390711458828e-05,1,1,0,0,25.79169460356507,25.023578937952337,23.831577243709063,23.975247519679385,2,2,2,2,4,1,1,1,4,3,2,2,3,3,3,3,3,4,2,4,2,1,1,2,2,0,0,0,0,0,1,0
089970,118.39,48.43,44.69,34.52,82.61,2414.56,1.29,21972647000.0,1.16,-2.81,24.79,27.18,90.78,2886.62,0.91,11813264000.0,84.76,56.81,33.4,33.44,76.27,4204.71,1.0,14210207000.0,20.44,91.39,42.11,31.51,78.36,5524.98,1.34,56122229000.0,0,0,0,0,11.644141480712214,17.749168312326038,9.000851702016485,14.141799557360569,0,0,0,0,2.285662501291268e-06,1.6573139442395606e-06,1.387190170803694e-05,3.5524203096004942e-06,2,1,1,2,27.531717452658725,28.743996438391303,28.686185868601715,31.65726079124516,2,2,2,2,4,2,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,2,0,0,0,0,0,0,0
086820,616.54,110.06,3.6,10.29,92.81,1150.48,0.35,1026182000.0,-2.0,-15.61,-3.57,-21.03,92.84,1097.09,0.17,-2606142000.0,-3.88,-12.81,-6.55,-43.0,93.71,1053.42,0.15,-1686260000.0,89.57,52.4,-2.18,-13.32,47.68,1010.28,0.16,83289000.0,0,0,0,0,49.13101909881471,49.721178314543444,42.13417900634282,2.9286660597406295,0,0,0,1,1.0068486233637396e-05,4.687938186874548e-05,5.774849425128695e-05,0.0011668693904268,1,0,0,1,13.742367253818408,10.833103055207944,9.673381522394624,11.887382122957328,2,2,2,2,4,1,1,4,3,1,1,1,3,3,3,2,1,2,1,1,1,1,1,2,2,0,0,0,0,0,1,0
290380,86.86,5.01,13.51,24.5,89.61,1244.85,0.55,4306823000.0,6.51,3.24,7.6,17.97,87.48,1298.34,0.42,6003560000.0,30.43,13.34,5.52,13.69,69.85,1356.36,0.4,6075816000.0,21.24,8.0,6.17,17.72,69.32,995.71,0.35,3872769000.0,0,0,0,0,18.598710542260427,10.921339066380115,4.1755402864446864,2.9894282705127497,0,0,0,1,8.02754669488471e-06,1.661666884698938e-05,0.0001082419084496,0.000234447876265,1,1,1,1,23.84354236543722,23.247240756868997,22.346510246668583,22.22128652542907,2,2,2,2,4,2,3,2,4,3,3,3,3,3,3,3,2,3,2,3,2,3,1,3,2,0,0,0,0,0,0,0
302550,118.04,28.24,-5.33,-10.45,50.88,323.69,0.51,-317959000.0,62.45,131.76,15.19,23.11,70.46,745.75,0.66,3222520000.0,110.52,-10.34,3.3,10.78,33.96,720.68,0.31,2590552000.0,6.06,21.42,2.41,9.05,34.7,783.79,0.27,-2880789000.0,0,0,0,0,5.406490228062995,6.497953214878279,3.1352797413397724,2.945374139164194,0,0,0,1,0.0170273786369801,4.786814402498138e-05,0.0031014072513275,0.0008353192633873,0,2,1,1,12.19671999755414,17.28018912744453,15.34396244367674,15.323654374928845,2,2,2,2,4,4,3,2,1,4,3,2,1,2,1,1,2,2,3,2,1,2,1,1,2,0,0,0,0,0,0,0
110990,41.84,-10.64,2.45,8.22,54.05,8667.57,0.3,12216259000.0,-4.01,54.19,4.55,11.37,59.68,9274.86,0.4,1951453000.0,16.75,-75.88,-0.45,-4.91,50.39,9197.0,0.09,1272114000.0,-5.61,166.28,-1.84,-7.95,52.94,9116.98,0.23,-8812041000.0,0,0,0,0,2.040670741387462,2.609662614464847,1.5711869521911885,2.0007693072881114,1,1,2,1,0.0003396800235467,0.0001480379766144,0.0006518864727099,0.0006606791627698,1,2,0,0,24.44733770162788,26.18110866474574,20.639148094739078,23.727644161986923,2,2,2,2,4,2,2,2,2,3,1,1,3,3,2,3,1,4,1,2,1,2,1,1,2,0,0,0,0,0,0,0
275630,86.96,27.1,4.05,6.67,83.24,660.5,0.61,111827000.0,2.29,7.35,1.89,3.81,86.88,693.52,0.5,2467150000.0,-1.95,-20.19,-1.63,-4.13,90.54,692.23,0.39,2074259000.0,8.77,3.17,6.01,15.26,90.7,750.6,0.39,3050113000.0,0,0,0,0,13.051128257530154,10.027328049405615,9.542999978742492,10.427852867919519,0,0,0,0,6.633327582576689e-05,2.846636717191153e-05,5.355135104611667e-05,7.315823325793607e-06,1,1,1,2,19.18087562109236,19.21732409146643,18.570961857861437,19.352885431694983,2,2,2,2,4,2,1,2,3,2,1,3,3,3,3,3,2,2,2,2,2,2,2,3,1,0,0,0,0,0,0,0
290270,116.56,-10.5,2.46,3.75,90.37,827.44,0.66,1442825000.0,10.6,26.72,6.55,11.37,87.34,395.7,0.58,2686890000.0,21.05,46.88,9.92,13.61,80.43,461.69,0.73,3153563000.0,50.41,15.82,7.26,11.78,83.01,766.97,0.62,5681132000.0,0,0,0,0,15.554592495037653,10.058095963139348,6.5343883934014375,6.2051923496410115,0,0,0,0,3.949701837539541e-05,2.2115034836465477e-05,3.598279258542335e-05,1.0388526709077027e-06,1,1,1,1,21.84881803844734,21.98485193445578,23.379505329514128,26.061043035020017,2,2,2,2,4,3,4,3,2,3,4,3,3,3,2,3,2,2,2,2,3,2,3,3,1,0,0,0,0,0,1,0
080720,42.73,7.51,10.68,14.23,67.5,1858.85,0.75,-4130049000.0,11.85,-6.22,1.41,2.5,60.83,1874.34,0.56,-2786589000.0,1.4,-1.73,-10.62,-20.34,71.35,1654.25,0.52,-1743937000.0,23.11,-4.12,-9.2,-20.64,45.43,1391.24,0.45,2352006000.0,0,0,0,0,4.114098954431395,2.6403341325795147,2.985480510318159,1.352725053565212,0,1,1,2,0.000139691164979,0.0006925988898613,0.0008350643562585,0.0019936321116925,1,0,1,0,23.804286621281584,22.583352510413427,21.147577253119703,18.896142024693667,2,2,2,2,4,2,2,2,4,2,1,1,3,3,3,2,3,1,2,1,2,1,2,2,2,0,0,0,0,1,0,0
204020,38.51,-5.83,12.47,7.94,85.55,1256.99,1.57,6716028000.0,0.28,3.36,5.1,3.65,86.21,613.12,1.4,-1030107000.0,-4.84,-0.93,3.06,2.16,88.72,622.04,1.42,2620054000.0,-10.61,-13.13,-8.7,-6.54,87.34,517.15,1.33,-3860166000.0,0,0,0,0,8.730241860970734,6.428980751679397,6.4726091521214775,6.494444976587672,0,0,0,0,1.874676645591045e-05,3.783858865003316e-05,3.213438938938103e-05,0.0007580813161915,1,1,1,0,28.7548624108758,28.54009691949935,29.0723689591675,27.36105503957144,2,2,2,2,4,2,1,1,3,2,2,1,3,3,3,3,4,3,4,1,4,2,4,1,2,0,0,0,0,0,0,0
297570,144.15,117.04,32.28,10.36,70.39,413.29,3.11,-2717062000.0,119.85,38.34,26.15,13.77,75.61,853.43,1.9,-1139952000.0,19.41,-15.12,18.28,17.1,76.02,1044.81,1.07,6087165000.0,57.56,43.12,20.7,18.97,60.82,629.27,1.09,1611102000.0,0,0,0,0,6.981412241933837,5.5085217360791905,6.342960611300445,6.413031699614429,0,0,0,0,3.285878285893275e-05,0.0014591875194383,2.147984069961277e-05,9.492687428693078e-05,1,1,1,1,26.197417258897516,20.1195342804127,20.5529876498377,22.38606116703937,2,2,2,2,4,4,2,4,3,4,4,4,2,2,3,2,4,1,4,1,4,3,4,2,2,0,0,0,0,0,0,0
226950,157.23,23.79,-21.27,-2722.08,98.75,1590.3,0.01,-8357124000.0,-14.91,274.28,-25.75,-1173.51,91.78,1231.53,0.02,-8668281000.0,73.47,118.9,-22.81,-597.21,59.11,617.37,0.04,-2482750000.0,3.44,51.11,-29.84,-667.02,24.51,204.06,0.04,-17923421000.0,0,0,0,0,335.70396467842363,47.57085946474088,5.1985661286715885,3.3024294915192915,0,0,0,0,0.9998968000169756,0.0353331708152596,0.001614144712083,0.0457981885888049,1,1,1,1,0.6572242630129737,-2.523774379297035,1.0082019925387096,-4.443998087770677,1,0,2,0,4,2,4,3,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1,0
175250,104.02,-15.02,-8.54,-24.75,71.66,2659.92,0.35,-4820354000.0,58.36,35.49,-4.42,-16.4,51.51,2982.04,0.27,-9070229000.0,-7.57,18.99,-10.31,-37.89,63.06,2866.87,0.27,-16085516000.0,10.98,-25.33,-14.65,-73.08,52.31,994.14,0.2,-21948274000.0,0,0,0,0,5.095128405575529,1.9252741169042777,2.845835223711056,2.08462040323361,0,1,1,1,0.0005833071415119,0.0009527354325334,0.0010520202311081,0.0036595189233742,1,0,0,0,15.10351180857644,19.527114050593845,18.533552977050327,15.069875878810077,2,2,2,2,4,4,2,1,1,1,1,1,3,3,3,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0
170920,-1.52,2.23,0.96,2.22,68.96,2411.72,0.43,4061525000.0,2.74,-1.03,2.05,4.86,66.31,2382.18,0.42,11171624000.0,-2.77,4.91,3.7,8.35,65.86,2281.59,0.44,11619133000.0,-10.1,-38.97,-6.2,-21.41,67.22,2000.05,0.29,-7287620000.0,0,0,0,0,2.441903091589356,2.1781776887356115,2.2441118690825856,2.053030212907845,1,1,1,1,0.0001545851217776,0.0005517766585092,0.0006023002460671,0.001212373091165,1,1,2,0,23.837414002392727,23.4970307790284,23.31446631831717,20.97556230024895,2,2,2,2,2,2,2,1,2,2,3,1,3,3,3,3,2,3,2,4,2,3,1,1,2,0,0,0,0,0,0,0
119850,4.95,5.19,4.86,5.32,66.65,802.12,0.91,8923457000.0,9.68,24.53,5.21,4.92,64.91,861.34,1.06,5069837000.0,-7.12,-2.49,5.2,5.08,72.73,905.28,1.02,16894153000.0,16.29,-9.52,5.79,6.51,68.22,980.76,0.89,10522255000.0,0,0,0,0,3.2284859532305945,3.10482584975873,3.801250207615376,3.3603415611927216,0,0,0,0,0.0002023626149244,0.0002683136907588,0.0001621610792266,0.0001382547169362,1,1,2,2,26.953593898373377,27.508112347639447,28.383436186596523,27.779684864785622,2,2,2,2,2,3,1,2,3,3,3,3,2,2,3,3,3,4,4,3,4,4,3,3,2,0,0,0,0,0,0,0
183490,81.36,18.75,-28.18,-47.02,87.74,1415.51,0.6,-13815178000.0,25.67,1.4,-21.64,-51.8,87.24,1686.3,0.42,-14992120000.0,47.2,-17.96,-18.33,-73.59,58.68,1647.12,0.25,-14027241000.0,7.41,-11.01,-16.28,-90.74,55.98,1604.67,0.18,-18806397000.0,0,0,0,0,50.28145659414833,30.625243836286703,8.225023534933852,6.648641615345091,0,0,0,0,0.0030979661367736,0.0017549991889072,0.0006966021850938,0.0025806215187537,1,0,0,0,5.004048385357704,3.9386680360439534,4.967405053377469,1.4819251344478173,2,2,2,2,4,3,2,1,1,1,1,1,3,4,2,2,2,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0
092040,51.33,17.08,-1.73,-9.19,86.25,1253.98,0.19,829596000.0,2.6,39.74,-0.15,-0.71,81.09,1257.19,0.22,1160773000.0,24.02,3.07,0.54,2.77,78.98,1527.8,0.2,-1997117000.0,48.01,-6.5,-3.64,-27.23,64.73,1810.16,0.13,-1020556000.0,0,0,0,0,18.457061895758166,11.846020572078304,9.829711048022352,4.3475923651273645,0,0,0,0,5.634614740267093e-07,0.0002006232969916,1.5029422420021498e-05,0.0005562740699317,0,1,1,0,21.980617446285624,22.23602441899143,23.099462798896777,20.536272783481383,2,2,2,2,4,3,3,2,1,1,2,1,3,3,3,2,1,2,1,2,1,1,1,2,2,0,0,0,0,0,1,0
177830,4.19,-2.71,0.83,0.92,47.93,967.66,0.9,-7963359000.0,0.73,-14.43,-4.02,-5.37,38.94,757.08,0.75,6851053000.0,-9.0,3.2,2.87,3.55,54.65,805.34,0.81,4873462000.0,11.32,-10.47,2.78,3.87,54.2,860.73,0.72,2140973000.0,0,0,0,0,1.8107609853740723,0.9885179814328835,1.9222858057840164,2.0839192981474812,1,2,1,1,0.0015149766058309,0.0095753817659813,0.0005235699170799,0.0003961536012706,1,0,1,1,24.287177406428707,22.086033465481904,22.86904711244309,22.7140216467525,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,3,1,3,3,3,3,3,2,2,0,0,1,0,0,0,0
090410,10.18,6.69,8.23,6.91,60.73,1711.54,1.19,15971381000.0,-1.43,11.1,1.93,1.52,61.53,1709.22,1.27,6305782000.0,7.27,-17.94,-7.56,-7.46,56.55,1460.27,1.01,7081659000.0,19.94,24.78,2.32,2.09,52.36,1562.45,1.11,-30845935000.0,0,0,0,0,3.2552143463619503,2.9304998483617464,2.1332060748538453,2.6003361304387287,0,1,1,1,0.0002410661181066,0.0006656607821195,0.0015693048550617,0.0003884502947018,2,1,1,1,27.814677049907925,28.11281425577707,25.948988447401888,25.82003457672345,2,2,2,2,3,2,2,3,3,2,1,2,3,3,2,2,4,4,4,3,4,3,4,1,2,0,0,0,0,0,0,0
004650,-4.32,4.8,12.6,21.55,67.02,2437.46,0.58,11138483000.0,-1.95,-1.34,11.57,19.42,71.49,2609.74,0.6,17260675000.0,4.13,6.32,11.24,17.94,71.71,2751.19,0.63,11126515000.0,-0.7,-11.1,8.69,15.86,75.85,2880.49,0.55,10560269000.0,0,0,0,0,3.2944046828568756,3.40615536350811,3.470573869228291,3.7310626117757213,0,0,0,0,0.0002161998039986,0.0001772824040619,0.0001898430612935,0.0001243649661223,1,2,1,1,28.04173876272652,29.146156422273368,29.591033893542708,29.93759676883738,2,2,2,2,1,1,2,1,4,4,4,4,3,3,3,3,2,4,2,4,3,3,2,3,2,0,0,0,0,0,0,0
192390,21.58,38.88,8.02,9.59,45.81,1101.13,0.84,-17659405000.0,-14.26,-11.92,-2.29,-3.16,48.8,931.03,0.72,26746268000.0,-12.17,-13.18,-3.81,-5.26,55.79,941.33,0.72,791501000.0,23.39,29.77,1.92,2.14,48.27,951.7,0.9,-12155441000.0,0,0,0,0,2.088543242838213,1.4252014312557715,1.602016202775106,1.8917893906751293,1,2,2,1,0.0007714362823769,0.0035739073115857,0.0004052203431557,0.0018760007183423,1,1,1,1,24.167361692958423,23.167208546048585,23.70974756949284,23.68762920437905,2,2,2,2,3,1,1,3,3,1,1,2,2,2,2,2,3,1,3,4,3,2,3,1,2,0,0,0,0,1,0,0
200130,14.51,12.43,25.06,15.59,86.41,1206.67,1.61,11413106000.0,32.07,14.4,24.61,16.58,79.45,1486.54,1.48,72215983000.0,33.04,39.49,27.83,17.82,76.26,1925.58,1.56,66247630000.0,14.22,-2.1,20.39,16.32,80.0,2327.05,1.25,78288660000.0,0,0,0,0,19.850953398230992,11.20553397845359,12.246269868423802,12.27675836921485,0,0,0,0,2.0931027531315557e-06,1.9098311037960977e-05,1.6521975506464645e-05,1.2039556902639956e-05,1,1,1,1,33.15957424189996,32.90943732849765,33.53527090381399,33.88400136094089,2,2,2,2,3,3,4,2,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,2,0,0,0,0,0,1,0
203450,-0.42,-3.1,6.83,9.2,67.13,380.28,0.74,3412980000.0,12.91,14.1,6.78,8.5,63.45,424.7,0.8,4327110000.0,7.84,6.83,4.15,5.37,60.52,438.71,0.77,6743554000.0,-5.04,-10.88,0.63,0.92,63.92,451.36,0.68,1131965000.0,0,0,0,0,3.4240620571437885,3.131006855394185,2.926556143544365,3.5852150686601636,0,0,1,0,0.0001432283430016,0.0002027273540396,0.0004057214473139,0.0002533062530217,1,1,1,1,21.681550616421134,22.559711164140623,22.497149022116535,22.539447441945697,2,2,2,2,2,3,3,1,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,2,0,0,0,0,0,1,0
105550,-13.24,-4.92,3.21,5.39,42.03,334.76,0.6,2531459000.0,7.34,-12.15,-5.95,-10.93,44.16,348.06,0.54,-1793736000.0,70.12,27.43,1.71,3.45,38.1,471.55,0.5,-6838892000.0,22.15,5.24,6.06,16.24,51.49,525.35,0.37,11834741000.0,0,0,0,0,1.0747409578263079,0.8681939259357074,0.8187638166571666,1.6274596139028281,2,2,2,2,0.0032976287112829,0.0052103228157493,0.0017008113461342,0.002750140296921,1,1,1,1,11.575636248903416,10.962310219425746,14.157362692950786,13.129238787176735,2,2,2,2,1,2,4,2,3,1,2,3,1,1,1,1,2,2,2,1,2,1,2,4,2,0,0,1,1,0,1,1
154030,3.76,-16.17,-5.5,-10.33,54.89,307.44,0.53,-340201000.0,15.37,0.12,-4.38,-9.02,37.0,216.88,0.49,-1044896000.0,-1.07,26.6,2.01,3.49,39.05,215.57,0.58,-715901000.0,7.53,6.59,5.09,8.54,49.78,293.55,0.6,1422491000.0,0,0,0,0,2.391860700507572,1.9847635990360561,1.6317063815680912,2.7947308857179327,1,1,2,1,0.0027952854747464,0.0056762854287091,0.0045918008413941,0.0017423151930069,0,0,1,1,17.473820311968552,15.507824770486614,15.461047193447344,15.615830989374109,2,2,2,2,2,2,3,2,1,1,2,3,1,1,1,1,2,2,2,1,2,1,3,2,6,0,0,0,0,0,0,0
199800,155.53,-65.35,-30.92,-720.21,95.47,1049.2,0.04,-6290854000.0,-22.91,-2.75,-48.33,-1473.42,89.64,721.63,0.03,-9974249000.0,0.66,-36.62,-49.33,-2072.88,89.76,702.74,0.02,-10070210000.0,191.65,123.99,-35.22,-1297.88,96.57,2056.36,0.03,-14827687000.0,0,0,0,0,253.50087978484908,87.59890483050918,65.82923147666008,158.47569651290547,0,0,0,0,0.2585530401565671,0.828678800870655,0.5728249294830803,0.9111512295567208,1,0,0,1,-0.5325517614802395,-13.099084652676456,-21.16769517177605,-2.65377651416859,1,0,0,0,4,1,1,4,1,1,1,1,3,3,3,4,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1,0
196450,-12.46,-26.26,-8.43,-62.02,68.12,121.75,0.14,-4868581000.0,71.5,724.47,0.67,0.76,75.4,172.35,0.88,-5882155000.0,-13.42,17.38,-11.01,-12.5,76.89,127.08,0.88,4108136000.0,38.94,-30.81,-6.88,-12.5,73.43,110.39,0.55,10354015000.0,0,0,1,0,1.440667066805051,2.271878664002185,1.1518421518004196,0.9020062234599,2,1,2,2,0.0023865747866369,0.0001797462514813,0.0014311460560839,0.00042956084215,0,1,0,0,-7.695917763027229,7.556225905178316,3.43680513350997,6.360946163840463,0,2,2,2,1,4,2,2,1,2,1,1,2,2,2,2,1,1,3,1,3,2,2,3,2,0,0,1,0,0,1,0
197140,25.67,10.5,4.62,8.5,67.44,678.62,0.54,2914598000.0,20.11,6.99,2.47,5.22,64.96,733.31,0.47,2700355000.0,6.48,-18.71,1.07,3.12,69.76,842.95,0.34,1805433000.0,20.81,4.72,0.5,1.58,74.84,838.39,0.31,2170990000.0,0,0,0,0,2.9779503751789074,2.2785800123363713,1.9251526761720785,3.0104760682393175,1,1,1,0,0.0003143796137312,0.0004154011908275,0.0007315878651352,0.0004100098231038,1,1,1,1,20.880945646575498,20.56068963828388,19.49056041134382,18.77644665918701,2,2,2,2,4,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,1,0,0,1,0,0,1,0
071850,8.19,-5.52,1.71,2.95,49.58,1467.66,0.58,5961122000.0,0.44,-14.41,0.04,0.09,47.77,1417.85,0.48,6504512000.0,-6.75,-30.52,-3.51,-10.25,46.1,1268.04,0.34,10979560000.0,-7.71,-1.45,-6.7,-18.45,44.21,1113.4,0.36,-113163000.0,0,0,0,0,1.3705618501791428,1.1159155675674897,0.7582206596998596,0.6493155299074063,2,2,2,2,0.000846657763273,0.0019445764509015,0.0023467509974928,0.0033141511152738,1,1,1,0,25.11261127325893,24.260222539588185,22.6795469750053,22.232268168045955,2,2,2,2,3,1,1,1,2,1,1,1,2,2,2,2,2,3,2,3,1,3,1,2,2,0,0,0,0,1,0,0
187790,12.64,14.34,1.25,2.29,66.77,273.11,0.54,5871664000.0,9.59,12.22,1.98,3.6,65.73,275.46,0.55,1909303000.0,-4.36,-5.42,0.51,0.99,61.91,238.49,0.51,8335739000.0,-16.61,-1.21,3.93,7.02,50.07,118.56,0.56,43313000.0,0,0,0,0,2.0912238441663815,2.210212618846294,1.6384876373765267,1.5014914876365542,1,1,2,2,0.0014438206302696,0.0003620260136213,0.0016080149008799,0.0102289776403973,1,1,1,1,20.417931778820805,20.358396484333205,19.09561249104269,15.018201698623288,2,2,2,2,3,3,1,1,2,2,2,3,2,2,1,1,2,3,2,2,2,3,2,2,2,0,0,0,0,0,0,0
192250,-4.25,-17.67,3.94,13.0,75.38,696.72,0.3,7712933000.0,-6.26,9.33,5.14,14.67,84.7,739.14,0.35,5334915000.0,12.86,34.09,7.93,17.4,86.22,792.11,0.46,9298955000.0,4.45,3.1,8.06,18.58,88.89,859.99,0.43,10040489000.0,0,0,0,0,4.925665846885065,7.083545582303581,7.102784037745372,13.890920656836572,0,0,0,0,7.989389834995605e-05,2.82744304953056e-05,1.5518259204922736e-05,9.47311149372554e-06,1,2,2,1,20.102955939276416,21.39925354217592,22.80247067246727,23.49660844095226,2,2,2,2,1,2,3,2,3,3,4,3,2,3,3,3,1,3,1,3,2,3,2,3,1,0,0,0,0,0,0,0
138080,3.4,6.36,0.38,0.45,67.52,1606.49,0.85,1402247000.0,86.86,158.26,41.98,28.0,75.51,2504.75,1.5,41546112000.0,5.39,-50.93,3.89,7.08,75.61,2648.3,0.55,21301716000.0,3.43,-4.35,1.2,2.38,78.98,2868.62,0.5,9189374000.0,0,0,0,0,3.4420411965091455,8.648368885529003,8.416377726450406,7.994024642245252,0,0,0,0,0.0001072254862461,4.158750512870071e-06,8.979526962542713e-05,2.8790372266792124e-05,1,2,1,1,24.87077268038617,29.0586916555961,26.350535948083586,26.813362700285868,2,2,2,2,2,4,2,1,2,4,3,2,3,3,3,3,3,2,4,4,2,4,2,3,2,0,0,0,0,0,0,0
053300,7.36,7.72,9.15,22.73,79.29,409.32,0.4,10112448000.0,9.7,9.45,8.95,22.05,78.13,450.61,0.41,10872486000.0,7.05,7.36,9.21,22.91,76.41,476.45,0.4,14033259000.0,68.76,21.68,7.67,21.79,82.77,711.12,0.35,12774182000.0,0,0,0,0,6.562728221112118,4.896998210523081,5.793152700569446,5.595818651559365,0,0,0,0,3.317694888996572e-05,4.5371812192360496e-05,5.498244223485397e-05,4.051189537682494e-05,2,1,1,1,24.110040079016255,24.46033459594068,24.681700828381505,22.87757612159947,2,2,2,2,3,3,3,3,4,4,4,3,2,2,2,3,1,4,1,3,2,4,1,4,1,0,0,0,0,0,0,0
154040,-5.77,27.25,4.71,9.18,64.2,968.54,0.51,3050127000.0,-6.11,5.27,2.77,4.82,67.57,883.19,0.57,11769907000.0,8.64,-17.11,4.35,9.22,57.74,812.74,0.47,7588743000.0,25.2,-20.28,-0.46,-1.42,33.45,521.67,0.32,1163559000.0,0,0,0,0,1.9837000300738468,1.9516647921309258,1.255144705113161,0.4409508798623323,1,1,2,2,0.0018788066752321,0.000429025343214,0.0013142861014719,0.0046641886986431,1,1,1,1,22.127415041086213,21.6261822212468,20.114650553560097,18.50892553400412,2,2,2,2,1,2,2,2,3,2,3,1,2,3,2,1,2,3,2,4,2,3,1,2,2,0,0,0,0,1,0,0
090850,2.89,25.3,9.15,11.33,37.45,656.1,0.81,1790893000.0,6.42,12.61,10.92,12.58,43.25,726.07,0.87,9522342000.0,33.14,14.2,12.45,15.1,54.42,453.99,0.82,31302037000.0,26.3,10.58,11.65,16.51,52.94,580.68,0.71,18997592000.0,0,0,0,0,2.3359377909735457,2.8015078363326085,3.906371082542052,4.0877734543000654,1,1,0,0,0.0029893829532897,0.0014497413556481,0.0002405706508674,0.0003582348858684,1,2,2,1,23.268110721832155,23.86438313280924,24.394270355404068,24.376239227482028,2,2,2,2,2,2,3,2,3,4,4,4,1,1,2,2,3,2,3,3,3,4,3,4,1,0,0,0,0,0,0,0
184230,3.1,-12.75,-6.81,-25.34,70.43,1319.68,0.27,595673000.0,-33.68,21.04,-3.4,-8.82,59.58,643.52,0.39,1804940000.0,5.12,-12.64,5.49,13.36,59.12,674.84,0.41,3255709000.0,35.31,-5.79,5.32,16.55,61.12,755.69,0.32,5311897000.0,0,0,0,0,2.555005265585563,1.259001067312855,0.9068848631000492,1.523777232430704,1,2,2,2,0.0011863463426032,0.0436209931402312,0.0007318327282661,0.0005270222214501,0,1,1,1,16.15691741502221,8.794509131172815,8.850652135545019,10.7702522808688,2,2,2,2,2,2,2,2,1,1,3,3,3,2,2,2,1,2,1,2,2,2,1,3,1,0,0,1,0,0,1,0
148250,9.64,20.09,4.15,8.93,56.89,598.8,0.47,4257523000.0,29.97,21.31,6.36,13.55,62.69,800.05,0.47,3739950000.0,10.25,13.76,7.67,17.07,64.88,919.86,0.45,3812876000.0,35.98,5.73,2.81,7.32,59.7,1097.03,0.38,6174529000.0,0,0,0,0,3.6697678267360914,4.116287347528876,4.554366756933948,3.5057603428159787,0,0,0,0,0.0004990697067897,0.0002792278669295,0.0001557451742755,0.0005044523472455,1,1,1,1,21.060920697531827,20.695235618033085,21.20744517717464,20.22892106320234,2,2,2,2,3,4,3,3,3,3,4,2,2,2,2,2,2,3,2,2,2,2,2,3,2,0,0,0,0,0,0,0
189330,50.91,123.65,-4.33,-3.59,35.54,63.01,1.2,-496597000.0,20.82,37.93,4.53,3.62,30.91,70.56,1.25,1220427000.0,92.18,58.23,7.65,6.18,26.29,172.68,1.24,1939422000.0,164.37,-48.24,-9.28,-34.72,78.22,713.92,0.27,848247000.0,0,0,0,0,12.110540597304894,6.479147241984953,5.57557764039392,18.782405376133998,0,0,0,0,0.012354421286306,0.0051994166184753,0.0048514966409345,0.0003634404651551,0,1,1,1,15.498194483062791,16.085410607786983,17.611659704759678,14.012176927690325,2,2,2,2,4,4,4,2,1,2,3,1,1,1,1,2,4,2,4,2,4,2,1,2,1,0,0,0,0,0,0,0
